Product,Price,Date
iPhone 16 Pro (256GB),"36,583,451",2024-05-30
iPhone 16 Pro,"37,613,453",2024-01-31
Samsung Galaxy Z Fold6 12GB/1TB,"45,265,740",2023-11-12
Samsung Galaxy Z Fold6 12GB/1TB,"48,642,973",2024-09-13
iPhone 16 Pro Max (512GB),"48,653,470",2024-06-06
iPhone 16 Pro Max,"49,539,367",2024-09-05
iPhone 16 Pro,"40,465,893",2023-09-05
Samsung Galaxy Z Fold6 12GB/1TB,"49,154,124",2024-01-03
iPhone 16,"27,380,331",2023-11-29
iPhone 16,"25,718,838",2024-05-22
Samsung Galaxy Z Fold6 12GB/1TB,"45,821,881",2024-05-11
Samsung Galaxy Z Flip6 12GB/256GB,"31,496,547",2024-07-29
Samsung Galaxy Z Fold6 12GB/512GB,"43,223,662",2024-09-08
Samsung Galaxy Z Fold6 12GB/256GB,"39,174,539",2024-09-27
iPhone 16,"28,349,219",2023-09-04
iPhone 16 Pro Max (512GB),"49,889,811",2024-05-09
Samsung Galaxy Z Fold6 12GB/256GB,"37,946,321",2023-10-19
iPhone 16 Pro (256GB),"36,282,414",2023-07-12
iPhone 16 Pro,"36,865,314",2024-04-27
iPhone 16 Plus (256GB),"34,831,461",2024-05-18
Samsung Galaxy Z Flip6 12GB/256GB,"29,264,210",2024-09-25
iPhone 16 Pro Max,"50,635,409",2023-10-13
iPhone 16 Pro (256GB),"36,289,191",2023-07-25
iPhone 16 Pro Max (512GB),"45,190,474",2023-07-28
Samsung Galaxy Z Fold6 12GB/512GB,"41,141,485",2024-07-24
iPhone 16 Pro Max,"43,759,537",2023-11-15
Samsung Galaxy Z Flip6 12GB/512GB,"35,497,373",2024-02-15
Samsung Galaxy Z Flip6 12GB/512GB,"35,438,862",2023-09-09
Samsung Galaxy Z Fold6 12GB/1TB,"50,742,728",2024-07-07
Samsung Galaxy Z Fold6 12GB/256GB,"36,452,221",2023-09-15
iPhone 16 Pro Max,"50,865,741",2024-07-25
Samsung Galaxy Z Fold6 12GB/1TB,"47,941,683",2024-01-21
Samsung Galaxy Z Fold6 12GB/1TB,"49,387,464",2023-07-29
Samsung Galaxy Z Fold6 12GB/1TB,"45,598,755",2023-09-26
Samsung Galaxy Z Flip6 12GB/256GB,"32,595,583",2023-11-06
iPhone 16 Plus,"31,143,405",2024-03-31
Samsung Galaxy Z Fold6 12GB/256GB,"37,225,254",2023-09-18
Samsung Galaxy Z Flip6 12GB/512GB,"33,816,382",2024-03-06
Samsung Galaxy Z Flip6 12GB/256GB,"31,840,407",2024-07-23
Samsung Galaxy Z Flip6 12GB/512GB,"35,184,440",2023-10-23
Samsung Galaxy Z Fold6 12GB/1TB,"46,816,794",2024-06-16
Samsung Galaxy Z Fold6 12GB/512GB,"40,849,359",2023-10-10
Samsung Galaxy Z Fold6 12GB/1TB,"50,200,795",2024-06-13
iPhone 16 Pro (256GB),"37,494,456",2024-06-17
Samsung Galaxy Z Fold6 12GB/1TB,"46,397,140",2024-09-13
iPhone 16 Plus,"33,476,128",2024-01-07
Samsung Galaxy Z Flip6 12GB/256GB,"29,862,123",2024-09-28
Samsung Galaxy Z Flip6 12GB/256GB,"31,335,734",2023-09-15
iPhone 16 Pro (256GB),"37,168,478",2024-05-12
iPhone 16 (256GB),"28,486,175",2024-01-13
Samsung Galaxy Z Flip6 12GB/256GB,"28,132,855",2023-07-21
iPhone 16 Pro Max (512GB),"49,104,229",2023-08-17
Samsung Galaxy Z Flip6 12GB/512GB,"32,420,530",2024-09-21
iPhone 16 Pro Max,"42,783,669",2024-01-07
iPhone 16 (256GB),"28,905,461",2023-08-07
Samsung Galaxy Z Fold6 12GB/1TB,"50,878,881",2024-03-18
Samsung Galaxy Z Fold6 12GB/256GB,"38,574,709",2023-07-22
iPhone 16 Pro Max (512GB),"46,818,224",2023-09-20
iPhone 16 Pro (256GB),"32,995,214",2024-08-25
Samsung Galaxy Z Fold6 12GB/1TB,"49,313,129",2024-08-16
Samsung Galaxy Z Fold6 12GB/1TB,"48,380,678",2024-08-11
Samsung Galaxy Z Fold6 12GB/256GB,"37,713,322",2023-12-29
iPhone 16 Plus (256GB),"31,500,755",2024-06-06
Samsung Galaxy Z Fold6 12GB/512GB,"43,677,362",2024-08-24
iPhone 16 (256GB),"30,848,856",2024-08-01
iPhone 16 Pro,"35,157,979",2023-07-30
Samsung Galaxy Z Flip6 12GB/512GB,"35,427,157",2024-08-28
iPhone 16 Plus (256GB),"34,201,883",2023-11-24
iPhone 16 (256GB),"30,198,677",2024-08-03
Samsung Galaxy Z Fold6 12GB/256GB,"40,910,837",2024-05-20
iPhone 16 (256GB),"32,337,419",2024-01-24
iPhone 16 (256GB),"29,947,296",2024-02-22
Samsung Galaxy Z Fold6 12GB/1TB,"47,891,818",2024-09-24
iPhone 16 Pro (256GB),"36,524,129",2023-07-14
Samsung Galaxy Z Fold6 12GB/1TB,"47,720,444",2023-12-06
iPhone 16 Plus,"31,244,998",2023-07-18
iPhone 16 Pro Max,"46,142,166",2024-05-19
iPhone 16 Pro Max (512GB),"49,653,884",2023-12-08
Samsung Galaxy Z Fold6 12GB/1TB,"46,480,630",2024-04-29
iPhone 16 Pro,"38,532,200",2023-11-15
iPhone 16 Pro (256GB),"36,647,311",2023-11-01
iPhone 16 Plus (256GB),"33,808,269",2024-05-29
iPhone 16 Pro,"38,420,297",2024-01-29
Samsung Galaxy Z Fold6 12GB/512GB,"40,348,113",2024-03-06
iPhone 16 Plus (256GB),"30,490,435",2023-10-23
Samsung Galaxy Z Fold6 12GB/1TB,"46,127,836",2024-04-01
Samsung Galaxy Z Fold6 12GB/1TB,"50,625,957",2023-10-29
Samsung Galaxy Z Flip6 12GB/256GB,"32,804,172",2023-11-08
iPhone 16,"29,776,632",2024-04-24
iPhone 16 Plus,"32,894,661",2024-05-17
iPhone 16 Pro Max,"41,272,897",2024-05-18
iPhone 16 Plus,"33,142,113",2023-11-19
iPhone 16,"28,381,616",2024-06-05
iPhone 16 (256GB),"31,737,827",2023-07-30
iPhone 16 Plus,"31,555,537",2023-09-14
iPhone 16 Pro Max (512GB),"45,419,215",2024-07-05
iPhone 16 Pro Max (512GB),"45,257,937",2023-11-09
iPhone 16 Pro,"38,653,351",2024-03-06
iPhone 16 Pro Max (512GB),"45,520,292",2023-12-29
iPhone 16 Plus,"32,507,153",2024-08-04
iPhone 16 (256GB),"29,447,267",2024-05-30
iPhone 16 (256GB),"29,708,122",2024-08-22
Samsung Galaxy Z Flip6 12GB/256GB,"32,306,891",2023-07-12
iPhone 16 Plus,"31,123,390",2024-06-17
Samsung Galaxy Z Fold6 12GB/256GB,"36,367,680",2024-09-06
iPhone 16 Pro Max,"44,306,382",2023-12-18
iPhone 16 Pro (256GB),"37,219,250",2023-07-30
iPhone 16 Pro Max,"50,600,514",2023-11-14
Samsung Galaxy Z Fold6 12GB/256GB,"37,316,918",2024-03-12
Samsung Galaxy Z Fold6 12GB/256GB,"40,829,200",2023-09-17
iPhone 16 Pro Max (512GB),"49,432,573",2024-02-17
iPhone 16 Pro,"36,312,416",2023-08-30
iPhone 16 Plus (256GB),"34,304,276",2023-09-16
Samsung Galaxy Z Flip6 12GB/512GB,"33,213,609",2023-10-22
iPhone 16 Pro Max,"47,127,992",2024-05-01
iPhone 16 Pro (256GB),"35,537,961",2024-04-12
Samsung Galaxy Z Fold6 12GB/256GB,"40,401,829",2023-07-28
iPhone 16 Pro (256GB),"32,379,956",2024-09-26
Samsung Galaxy Z Fold6 12GB/512GB,"43,755,280",2024-09-13
Samsung Galaxy Z Fold6 12GB/256GB,"35,197,218",2023-09-15
Samsung Galaxy Z Fold6 12GB/256GB,"40,905,322",2023-10-06
Samsung Galaxy Z Fold6 12GB/512GB,"40,632,380",2024-02-09
iPhone 16,"27,968,290",2024-07-18
iPhone 16 Pro Max (512GB),"46,710,543",2023-11-22
Samsung Galaxy Z Flip6 12GB/512GB,"34,687,385",2024-06-02
iPhone 16 Plus (256GB),"33,571,926",2024-09-27
Samsung Galaxy Z Fold6 12GB/256GB,"36,420,637",2024-04-25
iPhone 16 Pro (256GB),"33,611,407",2023-12-26
Samsung Galaxy Z Flip6 12GB/512GB,"35,910,301",2024-01-21
Samsung Galaxy Z Fold6 12GB/256GB,"37,782,968",2023-11-30
iPhone 16 Plus,"34,397,300",2024-07-19
Samsung Galaxy Z Flip6 12GB/256GB,"32,703,314",2023-12-18
iPhone 16 Pro (256GB),"37,253,370",2024-03-26
Samsung Galaxy Z Fold6 12GB/512GB,"40,236,693",2024-08-11
iPhone 16,"26,477,191",2023-12-24
iPhone 16 Pro Max,"40,631,675",2023-10-12
iPhone 16,"27,362,796",2024-08-30
Samsung Galaxy Z Fold6 12GB/256GB,"35,173,173",2024-04-14
Samsung Galaxy Z Flip6 12GB/256GB,"31,114,705",2023-10-11
iPhone 16 Pro,"40,806,886",2024-09-08
Samsung Galaxy Z Flip6 12GB/256GB,"29,436,163",2023-12-27
iPhone 16 Pro Max (512GB),"48,971,519",2024-04-29
Samsung Galaxy Z Flip6 12GB/256GB,"29,583,805",2024-04-05
iPhone 16,"26,290,238",2024-06-07
iPhone 16 Pro (256GB),"34,244,311",2023-09-16
Samsung Galaxy Z Flip6 12GB/512GB,"34,717,714",2023-12-25
Samsung Galaxy Z Flip6 12GB/512GB,"35,742,110",2024-09-02
Samsung Galaxy Z Fold6 12GB/512GB,"41,946,698",2024-05-15
iPhone 16 Pro Max (512GB),"46,166,408",2024-03-15
iPhone 16,"29,978,394",2024-09-05
iPhone 16 Plus,"30,970,733",2024-09-18
Samsung Galaxy Z Flip6 12GB/512GB,"34,344,280",2023-10-28
iPhone 16 Pro Max (512GB),"50,967,245",2024-07-17
iPhone 16 Pro Max (512GB),"45,830,294",2023-07-25
Samsung Galaxy Z Fold6 12GB/256GB,"38,675,518",2024-04-02
iPhone 16 Pro Max (512GB),"50,578,106",2023-08-24
iPhone 16 Pro (256GB),"34,408,694",2024-07-19
iPhone 16 Plus (256GB),"30,520,847",2023-12-02
Samsung Galaxy Z Fold6 12GB/1TB,"48,871,589",2024-06-10
iPhone 16 Pro Max,"42,457,439",2024-04-27
iPhone 16 (256GB),"29,143,820",2023-12-19
iPhone 16 Pro Max,"46,118,546",2024-01-13
iPhone 16 Plus,"30,616,165",2023-12-03
Samsung Galaxy Z Flip6 12GB/512GB,"34,382,212",2023-12-13
Samsung Galaxy Z Flip6 12GB/256GB,"32,972,183",2024-02-20
Samsung Galaxy Z Flip6 12GB/512GB,"34,657,381",2023-08-24
iPhone 16 Pro Max,"46,308,614",2024-08-20
Samsung Galaxy Z Fold6 12GB/1TB,"46,411,482",2024-04-18
iPhone 16 Plus (256GB),"35,426,166",2023-09-15
iPhone 16 (256GB),"28,362,773",2023-10-07
Samsung Galaxy Z Flip6 12GB/512GB,"34,737,428",2023-10-02
iPhone 16,"26,529,534",2024-09-28
Samsung Galaxy Z Fold6 12GB/1TB,"50,562,929",2024-05-28
iPhone 16 Pro,"40,987,579",2023-10-20
iPhone 16 Pro Max,"44,963,870",2024-09-25
iPhone 16 Pro (256GB),"34,471,266",2024-02-06
Samsung Galaxy Z Fold6 12GB/512GB,"42,275,877",2023-09-09
iPhone 16,"25,563,455",2024-02-25
iPhone 16 Pro Max,"49,270,979",2024-08-04
iPhone 16 Pro,"40,503,529",2024-01-22
iPhone 16 Pro Max (512GB),"48,379,450",2024-07-13
Samsung Galaxy Z Fold6 12GB/256GB,"37,336,751",2024-02-14
iPhone 16 Pro,"39,889,148",2024-08-08
iPhone 16 (256GB),"31,352,563",2024-03-03
iPhone 16 (256GB),"29,468,776",2023-10-20
iPhone 16,"25,612,886",2024-05-18
Samsung Galaxy Z Flip6 12GB/256GB,"31,889,259",2024-05-01
iPhone 16 Pro (256GB),"35,298,591",2024-03-09
Samsung Galaxy Z Fold6 12GB/1TB,"50,338,719",2023-09-22
Samsung Galaxy Z Fold6 12GB/512GB,"43,362,511",2023-07-21
iPhone 16 Plus,"33,193,445",2024-04-23
iPhone 16 Plus,"31,472,813",2024-05-14
iPhone 16 Plus,"32,793,754",2023-12-02
iPhone 16 (256GB),"30,976,152",2023-08-19
Samsung Galaxy Z Fold6 12GB/256GB,"39,109,360",2024-08-27
iPhone 16 Pro Max (512GB),"48,404,387",2023-07-26
Samsung Galaxy Z Fold6 12GB/512GB,"44,632,192",2024-02-27
Samsung Galaxy Z Flip6 12GB/256GB,"32,587,458",2023-08-09
iPhone 16 Pro Max (512GB),"47,505,342",2024-09-28
Samsung Galaxy Z Fold6 12GB/1TB,"50,665,375",2024-04-18
iPhone 16 Plus,"33,960,293",2024-05-20
iPhone 16,"27,527,858",2024-06-11
iPhone 16 Plus (256GB),"31,794,466",2024-02-10
Samsung Galaxy Z Fold6 12GB/512GB,"45,312,589",2024-08-10
iPhone 16 Pro,"35,306,847",2023-12-17
Samsung Galaxy Z Fold6 12GB/1TB,"45,749,181",2023-07-24
iPhone 16 Plus,"30,327,113",2024-08-26
iPhone 16 Pro,"36,172,223",2024-05-03
iPhone 16 Plus (256GB),"33,322,802",2023-12-07
Samsung Galaxy Z Fold6 12GB/256GB,"37,806,491",2024-04-14
iPhone 16 Plus (256GB),"31,805,320",2024-09-26
iPhone 16 Pro Max (512GB),"48,116,392",2023-08-22
iPhone 16 Pro,"40,779,258",2023-11-16
iPhone 16 Pro,"39,279,522",2023-11-10
Samsung Galaxy Z Flip6 12GB/256GB,"29,143,563",2023-07-19
Samsung Galaxy Z Flip6 12GB/256GB,"32,273,858",2024-05-19
Samsung Galaxy Z Fold6 12GB/512GB,"44,179,379",2024-07-07
Samsung Galaxy Z Flip6 12GB/512GB,"32,351,828",2023-10-18
iPhone 16 Plus (256GB),"34,495,739",2024-05-10
iPhone 16 Pro Max,"50,992,485",2024-06-13
Samsung Galaxy Z Flip6 12GB/256GB,"28,611,180",2023-08-20
iPhone 16 Pro,"40,982,729",2024-07-16
iPhone 16,"29,543,122",2024-09-25
Samsung Galaxy Z Fold6 12GB/512GB,"42,672,682",2023-07-23
Samsung Galaxy Z Flip6 12GB/256GB,"28,431,895",2023-11-03
iPhone 16 Pro Max,"45,912,894",2024-02-04
Samsung Galaxy Z Flip6 12GB/512GB,"33,206,217",2023-10-20
iPhone 16 Pro Max (512GB),"50,654,156",2024-08-25
iPhone 16,"30,919,463",2023-10-29
iPhone 16 Plus,"31,447,867",2024-01-14
iPhone 16 Pro,"40,566,507",2023-10-09
Samsung Galaxy Z Fold6 12GB/512GB,"40,751,198",2023-10-22
iPhone 16 Plus (256GB),"32,108,975",2024-04-10
iPhone 16 (256GB),"28,506,177",2023-08-09
Samsung Galaxy Z Flip6 12GB/512GB,"34,742,942",2023-08-27
iPhone 16 Pro Max,"44,875,486",2023-07-28
iPhone 16 Pro Max (512GB),"47,514,448",2024-07-18
Samsung Galaxy Z Fold6 12GB/256GB,"40,706,425",2024-05-27
iPhone 16 (256GB),"31,564,450",2023-07-26
iPhone 16 Plus,"30,574,949",2023-08-31
iPhone 16 Plus,"33,950,133",2024-02-14
iPhone 16 Plus (256GB),"32,554,657",2023-07-27
Samsung Galaxy Z Fold6 12GB/256GB,"35,997,822",2024-01-12
iPhone 16 Pro (256GB),"37,224,779",2023-10-02
iPhone 16 Pro Max,"48,922,976",2023-10-19
Samsung Galaxy Z Flip6 12GB/512GB,"35,689,955",2023-12-22
iPhone 16 (256GB),"30,538,148",2024-06-10
iPhone 16,"26,904,756",2023-08-27
iPhone 16 Pro Max (512GB),"48,148,167",2023-07-16
iPhone 16 Pro (256GB),"34,197,569",2023-08-07
Samsung Galaxy Z Fold6 12GB/1TB,"47,490,455",2023-09-19
iPhone 16 Pro Max (512GB),"49,534,320",2023-09-11
iPhone 16,"27,441,526",2023-09-19
Samsung Galaxy Z Fold6 12GB/1TB,"47,498,339",2024-07-13
iPhone 16 (256GB),"30,643,145",2024-03-16
iPhone 16 Pro (256GB),"32,493,837",2024-01-06
iPhone 16 Pro,"39,808,660",2024-06-18
Samsung Galaxy Z Flip6 12GB/256GB,"29,153,704",2024-03-06
Samsung Galaxy Z Flip6 12GB/256GB,"29,867,798",2024-01-08
iPhone 16,"30,311,676",2024-01-15
iPhone 16 Pro,"35,340,763",2024-08-24
iPhone 16 (256GB),"29,465,318",2024-07-16
iPhone 16 Pro,"39,199,238",2023-08-28
iPhone 16 Plus (256GB),"35,936,192",2023-07-23
Samsung Galaxy Z Flip6 12GB/512GB,"34,550,929",2024-01-08
iPhone 16 Plus,"34,443,319",2023-07-16
iPhone 16 Pro Max (512GB),"49,822,101",2024-09-01
Samsung Galaxy Z Fold6 12GB/1TB,"47,636,888",2024-03-13
Samsung Galaxy Z Flip6 12GB/256GB,"31,590,385",2024-03-05
Samsung Galaxy Z Flip6 12GB/256GB,"30,507,857",2024-07-18
Samsung Galaxy Z Fold6 12GB/512GB,"42,571,869",2023-12-31
Samsung Galaxy Z Flip6 12GB/512GB,"35,842,379",2024-01-14
iPhone 16 Plus (256GB),"35,531,269",2023-09-28
iPhone 16 Pro (256GB),"34,328,880",2024-02-02
iPhone 16 Plus (256GB),"35,395,583",2024-03-11
iPhone 16 Pro Max,"41,629,253",2024-04-29
iPhone 16 Plus,"34,917,348",2024-03-03
iPhone 16 Pro Max (512GB),"49,438,969",2023-08-16
Samsung Galaxy Z Fold6 12GB/256GB,"37,861,608",2024-08-30
iPhone 16 Pro Max,"46,685,928",2023-09-29
Samsung Galaxy Z Fold6 12GB/512GB,"43,765,863",2023-11-30
iPhone 16 Plus,"30,670,123",2024-06-10
iPhone 16 Plus (256GB),"32,292,206",2023-08-27
iPhone 16,"28,446,714",2024-02-02
iPhone 16,"25,699,455",2024-06-16
iPhone 16 Pro Max,"42,262,968",2024-02-16
Samsung Galaxy Z Flip6 12GB/512GB,"33,213,386",2024-05-03
iPhone 16 Pro,"36,200,695",2023-08-19
iPhone 16 Plus (256GB),"32,269,207",2024-06-03
iPhone 16,"29,156,771",2023-12-25
iPhone 16 Pro Max,"48,561,941",2024-02-29
iPhone 16 (256GB),"32,301,336",2024-08-15
Samsung Galaxy Z Fold6 12GB/512GB,"43,335,301",2024-07-01
iPhone 16 Pro (256GB),"35,826,931",2023-08-29
iPhone 16 Pro,"37,957,855",2024-08-11
Samsung Galaxy Z Fold6 12GB/256GB,"40,927,361",2024-05-12
Samsung Galaxy Z Flip6 12GB/512GB,"32,639,551",2023-08-18
iPhone 16 Pro (256GB),"36,543,410",2024-07-01
iPhone 16 Pro,"40,992,549",2023-11-11
Samsung Galaxy Z Fold6 12GB/256GB,"35,872,790",2024-07-19
Samsung Galaxy Z Fold6 12GB/1TB,"47,621,456",2024-06-12
iPhone 16 Plus (256GB),"31,557,215",2024-07-25
iPhone 16 Pro Max (512GB),"50,281,180",2024-03-28
Samsung Galaxy Z Fold6 12GB/512GB,"40,977,484",2024-04-13
iPhone 16 Pro,"40,826,807",2024-07-17
iPhone 16 Pro (256GB),"32,719,471",2024-07-30
Samsung Galaxy Z Fold6 12GB/256GB,"38,220,223",2024-07-13
Samsung Galaxy Z Fold6 12GB/256GB,"37,193,528",2024-07-03
Samsung Galaxy Z Fold6 12GB/1TB,"45,513,395",2024-05-25
Samsung Galaxy Z Fold6 12GB/1TB,"48,831,784",2023-12-18
Samsung Galaxy Z Fold6 12GB/512GB,"43,997,936",2023-09-24
Samsung Galaxy Z Flip6 12GB/256GB,"31,912,891",2023-10-29
iPhone 16 Pro Max (512GB),"48,268,172",2023-12-09
Samsung Galaxy Z Fold6 12GB/1TB,"47,258,558",2024-03-30
iPhone 16 Pro Max (512GB),"46,587,401",2024-05-12
iPhone 16,"25,630,607",2023-09-30
iPhone 16 (256GB),"28,158,949",2024-08-22
Samsung Galaxy Z Flip6 12GB/512GB,"34,631,278",2024-05-27
Samsung Galaxy Z Fold6 12GB/1TB,"49,801,164",2024-04-25
Samsung Galaxy Z Fold6 12GB/256GB,"39,410,864",2024-06-21
Samsung Galaxy Z Fold6 12GB/1TB,"47,193,288",2024-03-21
iPhone 16 Pro Max,"40,555,690",2023-12-03
iPhone 16 Pro Max (512GB),"50,981,414",2024-02-23
iPhone 16 Pro,"39,549,799",2023-08-05
iPhone 16 Pro Max,"44,541,912",2024-03-22
iPhone 16 Pro Max,"44,757,266",2024-06-08
iPhone 16 Plus,"35,961,708",2024-03-04
Samsung Galaxy Z Fold6 12GB/256GB,"38,215,631",2023-08-01
iPhone 16 Pro (256GB),"33,271,772",2024-08-23
iPhone 16 (256GB),"31,784,477",2023-08-15
iPhone 16,"30,414,209",2024-01-02
iPhone 16 Plus (256GB),"31,677,569",2024-02-26
Samsung Galaxy Z Flip6 12GB/512GB,"34,789,526",2024-06-09
Samsung Galaxy Z Fold6 12GB/1TB,"47,118,153",2023-12-05
iPhone 16 (256GB),"30,288,895",2024-01-24
iPhone 16 Pro (256GB),"37,249,842",2023-11-24
Samsung Galaxy Z Fold6 12GB/256GB,"35,526,472",2024-01-24
Samsung Galaxy Z Flip6 12GB/256GB,"31,552,781",2023-07-22
iPhone 16 Plus,"35,955,944",2024-02-01
iPhone 16 Pro,"37,617,427",2023-08-28
Samsung Galaxy Z Fold6 12GB/512GB,"41,111,899",2023-12-14
iPhone 16 Pro Max,"47,694,790",2023-08-14
iPhone 16 Pro,"35,900,717",2023-07-29
Samsung Galaxy Z Flip6 12GB/512GB,"34,310,520",2024-08-25
iPhone 16,"30,157,871",2024-07-07
iPhone 16 Plus (256GB),"35,239,252",2023-12-31
iPhone 16 Pro,"36,900,986",2024-03-11
iPhone 16 Pro,"38,190,759",2023-11-07
iPhone 16 Plus,"35,229,451",2024-05-11
Samsung Galaxy Z Fold6 12GB/1TB,"48,981,502",2024-03-13
Samsung Galaxy Z Flip6 12GB/512GB,"32,110,996",2024-03-14
iPhone 16,"28,926,393",2024-07-02
iPhone 16 Plus (256GB),"32,698,619",2023-12-07
iPhone 16 Pro,"37,938,631",2024-02-01
iPhone 16 Plus,"32,818,604",2024-04-28
Samsung Galaxy Z Fold6 12GB/256GB,"37,664,831",2024-03-14
iPhone 16 Pro Max (512GB),"50,754,456",2024-05-25
iPhone 16 Pro Max (512GB),"48,925,704",2024-07-14
iPhone 16,"25,682,144",2024-01-02
iPhone 16 Plus (256GB),"30,310,277",2023-12-02
iPhone 16 Pro Max (512GB),"49,263,902",2023-09-13
iPhone 16 Pro (256GB),"36,512,408",2024-03-15
iPhone 16,"26,726,855",2024-09-08
Samsung Galaxy Z Flip6 12GB/512GB,"34,405,934",2024-05-02
iPhone 16 Plus (256GB),"31,152,839",2024-03-19
iPhone 16 Plus,"30,395,364",2024-04-01
Samsung Galaxy Z Fold6 12GB/512GB,"44,845,165",2024-03-22
iPhone 16 Pro Max,"49,510,330",2024-05-14
iPhone 16 Pro (256GB),"34,319,962",2024-02-08
Samsung Galaxy Z Flip6 12GB/512GB,"34,699,375",2024-03-01
iPhone 16 Pro Max,"50,999,618",2023-09-17
iPhone 16 Pro Max (512GB),"49,547,697",2024-04-23
iPhone 16 Plus,"33,741,646",2024-01-01
iPhone 16 Pro Max,"41,303,745",2023-09-24
iPhone 16 Plus (256GB),"32,841,681",2023-07-18
iPhone 16 Pro,"38,691,327",2024-03-11
iPhone 16 Pro Max,"49,204,114",2024-02-26
Samsung Galaxy Z Fold6 12GB/512GB,"43,152,759",2024-01-17
iPhone 16 Pro Max,"48,898,260",2023-12-03
Samsung Galaxy Z Fold6 12GB/1TB,"48,582,182",2024-02-04
iPhone 16 Pro Max,"47,214,135",2023-08-14
iPhone 16 Plus (256GB),"32,710,681",2023-07-29
iPhone 16 Pro Max (512GB),"49,681,879",2024-05-11
iPhone 16 Plus,"35,215,156",2024-08-05
iPhone 16 Pro Max,"42,754,719",2023-08-28
iPhone 16 Pro Max (512GB),"48,816,464",2024-04-22
iPhone 16 Pro Max,"45,166,455",2024-03-06
iPhone 16 Plus,"35,893,874",2024-08-05
Samsung Galaxy Z Flip6 12GB/512GB,"35,229,245",2023-09-29
iPhone 16 Pro Max,"49,482,472",2024-05-18
Samsung Galaxy Z Fold6 12GB/512GB,"45,878,382",2024-01-03
Samsung Galaxy Z Fold6 12GB/256GB,"40,107,572",2024-09-01
iPhone 16 Pro (256GB),"36,793,696",2024-08-22
Samsung Galaxy Z Fold6 12GB/512GB,"42,558,468",2024-02-08
Samsung Galaxy Z Flip6 12GB/512GB,"35,414,203",2024-02-08
iPhone 16 Pro,"37,794,676",2024-07-20
Samsung Galaxy Z Fold6 12GB/512GB,"45,797,291",2024-01-25
Samsung Galaxy Z Fold6 12GB/256GB,"39,985,580",2024-07-24
Samsung Galaxy Z Fold6 12GB/256GB,"40,528,990",2023-12-19
Samsung Galaxy Z Flip6 12GB/512GB,"32,773,965",2023-12-03
iPhone 16,"26,951,573",2024-06-03
Samsung Galaxy Z Fold6 12GB/256GB,"36,659,971",2023-12-09
iPhone 16 Plus,"30,223,197",2024-09-20
iPhone 16 Pro,"38,896,628",2023-10-07
iPhone 16,"25,379,532",2024-06-07
Samsung Galaxy Z Fold6 12GB/1TB,"48,902,809",2024-06-30
Samsung Galaxy Z Fold6 12GB/512GB,"44,800,922",2024-03-24
iPhone 16 Pro (256GB),"35,511,928",2024-03-30
iPhone 16 Plus (256GB),"31,900,173",2024-01-05
Samsung Galaxy Z Fold6 12GB/512GB,"41,738,811",2024-01-23
iPhone 16 Pro,"35,346,750",2024-04-16
iPhone 16 Pro Max (512GB),"48,699,939",2024-02-06
iPhone 16 Pro,"39,704,240",2024-06-01
iPhone 16 Pro Max (512GB),"50,605,578",2023-07-11
iPhone 16 (256GB),"28,246,711",2023-09-12
iPhone 16 (256GB),"30,629,853",2023-11-09
iPhone 16 Pro Max,"47,694,439",2023-12-01
iPhone 16,"27,578,878",2024-05-18
Samsung Galaxy Z Flip6 12GB/256GB,"28,569,713",2024-03-21
Samsung Galaxy Z Flip6 12GB/512GB,"32,819,522",2024-01-01
Samsung Galaxy Z Fold6 12GB/1TB,"46,275,593",2024-02-26
iPhone 16 Pro,"36,890,356",2024-08-10
Samsung Galaxy Z Flip6 12GB/512GB,"34,921,737",2024-01-24
iPhone 16 Plus (256GB),"30,129,733",2024-05-09
iPhone 16 Pro Max,"47,730,872",2023-10-06
iPhone 16 Plus,"30,496,344",2024-08-15
iPhone 16 Plus (256GB),"32,571,190",2024-03-27
iPhone 16 Pro (256GB),"32,449,518",2023-11-08
Samsung Galaxy Z Fold6 12GB/256GB,"37,997,367",2024-02-11
Samsung Galaxy Z Fold6 12GB/512GB,"43,298,173",2023-09-08
iPhone 16 Plus (256GB),"31,496,997",2023-08-24
Samsung Galaxy Z Fold6 12GB/1TB,"48,155,370",2023-07-23
iPhone 16 Pro,"39,685,325",2023-12-21
iPhone 16 Plus,"34,173,800",2023-09-18
iPhone 16 Pro (256GB),"36,776,517",2024-02-22
iPhone 16 Plus,"32,401,195",2024-03-01
iPhone 16 Pro Max (512GB),"50,760,402",2023-09-28
iPhone 16 Pro Max (512GB),"47,203,150",2024-06-02
iPhone 16,"29,977,420",2024-03-23
Samsung Galaxy Z Flip6 12GB/512GB,"34,776,308",2024-05-28
iPhone 16 Pro Max (512GB),"46,139,744",2024-06-24
iPhone 16 Pro Max (512GB),"46,318,196",2024-08-18
Samsung Galaxy Z Flip6 12GB/512GB,"35,159,205",2023-08-20
Samsung Galaxy Z Flip6 12GB/256GB,"28,128,151",2024-05-27
iPhone 16 Plus,"32,315,695",2023-07-17
iPhone 16 Plus,"32,226,491",2023-09-23
iPhone 16 Pro,"38,594,245",2024-03-23
iPhone 16 (256GB),"30,139,902",2024-02-14
Samsung Galaxy Z Flip6 12GB/256GB,"32,195,175",2024-09-06
Samsung Galaxy Z Fold6 12GB/256GB,"38,619,516",2024-09-20
iPhone 16,"26,703,279",2024-08-27
