Product,Price,Date
Samsung Galaxy S24 Plus 12GB 256GB,18435000,6/29/2024
Tecno Camon 30 8GB/256GB,5420000,6/29/2024
Tecno Pova 6 (8GB/256GB),6808000,6/29/2024
Tecno Camon 30 12GB/256GB,7637000,6/29/2024
Samsung Galaxy S23 FE 8GB 256GB,13606000,6/29/2024
Samsung Galaxy S23 Ultra 12GB 512GB,27262000,6/29/2024
Samsung Galaxy M55 (12GB 256GB),10745000,6/29/2024
TECNO POVA 5 8GB 128GB,3617000,6/29/2024
OPPO Find X5 Pro 12GB 256GB,17073000,6/29/2024
TECNO SPARK 20 8GB 128GB,2992000,6/29/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,14542000,6/29/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25417000,6/29/2024
Samsung Galaxy S23 8GB 128GB,15323000,6/29/2024
iPhone 16 128GB,25762000,6/29/2024
iPhone 16 Pro Max 256GB,37306000,6/29/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25814000,6/29/2024
iPhone 16 Pro 128GB,23876000,6/29/2024
iPhone 15 Pro Max 256GB,27182000,6/29/2024
Samsung Galaxy Z Fold6,34429000,6/29/2024
iPhone 13 128GB,12439000,6/29/2024
iPhone 15 128GB,27001000,6/29/2024
iPhone 14 Pro Max 128GB,30484000,6/29/2024
Samsung Galaxy A15 LTE 8GB 128GB,4448000,6/29/2024
iPhone 15 Plus 128GB,24838000,6/29/2024
iPhone 15 Pro 128GB,22791000,6/29/2024
Samsung Galaxy S23 Ultra 12GB 512GB,29535000,6/29/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8366000,6/29/2024
Samsung Galaxy Z Flip6,23403000,6/29/2024
Xiaomi 14T,13949000,6/29/2024
iPhone 12 Pro Max 128GB,22976000,6/29/2024
Xiaomi Redmi Note 13 (6GB 128GB),4878000,6/29/2024
Samsung Galaxy S23 8GB 128GB,14111000,6/29/2024
iPhone 13 Pro Max 128GB,20907000,6/29/2024
TECNO SPARK 20PRO+,4737000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,1674000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,25631000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,11168000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,20080000,7/6/2024
Tecno Camon 30 8GB/256GB,5400000,7/6/2024
Tecno Pova 6 (8GB/256GB),5036000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,13870000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,15437000,7/6/2024
TECNO SPARK 20 8GB 128GB,3205000,7/6/2024
TECNO POVA 5 8GB 128GB,3604000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),10017000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,12936000,7/6/2024
Tecno Camon 30 12GB/256GB,7679000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,21012000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,29944000,7/6/2024
Samsung Galaxy S23 8GB 128GB,13253000,7/6/2024
iPhone 16 128GB,24701000,7/6/2024
iPhone 16 Pro Max 256GB,42479000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25635000,7/6/2024
iPhone 16 Pro 128GB,30805000,7/6/2024
iPhone 15 Pro Max 256GB,25655000,7/6/2024
Samsung Galaxy Z Fold6,50592000,7/6/2024
iPhone 13 128GB,13623000,7/6/2024
iPhone 15 128GB,20035000,7/6/2024
iPhone 14 Pro Max 128GB,24759000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4590000,7/6/2024
iPhone 15 Plus 128GB,23893000,7/6/2024
iPhone 15 Pro 128GB,23173000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,29583000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8369000,7/6/2024
Samsung Galaxy Z Flip6,30606000,7/6/2024
Xiaomi 14T,13928000,7/6/2024
iPhone 12 Pro Max 128GB,21061000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),5212000,7/6/2024
Samsung Galaxy S23 8GB 128GB,13909000,7/6/2024
iPhone 13 Pro Max 128GB,23201000,7/6/2024
TECNO SPARK 20PRO+,5126000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,2214000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,23951000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,11539000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,16650000,7/6/2024
Tecno Camon 30 8GB/256GB,6006000,7/6/2024
Tecno Pova 6 (8GB/256GB),4746000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,15295000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,17104000,7/6/2024
TECNO SPARK 20 8GB 128GB,3177000,7/6/2024
TECNO POVA 5 8GB 128GB,4102000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),10445000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,14221000,7/6/2024
Tecno Camon 30 12GB/256GB,5147000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,24914000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,30626000,7/6/2024
Samsung Galaxy S23 8GB 128GB,11376000,7/6/2024
iPhone 16 128GB,23404000,7/6/2024
iPhone 16 Pro Max 256GB,36027000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25245000,7/6/2024
iPhone 16 Pro 128GB,27815000,7/6/2024
iPhone 15 Pro Max 256GB,28576000,7/6/2024
Samsung Galaxy Z Fold6,33972000,7/6/2024
iPhone 13 128GB,12688000,7/6/2024
iPhone 15 128GB,18604000,7/6/2024
iPhone 14 Pro Max 128GB,25198000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,3688000,7/6/2024
iPhone 15 Plus 128GB,21437000,7/6/2024
iPhone 15 Pro 128GB,30655000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,29296000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,7701000,7/6/2024
Samsung Galaxy Z Flip6,25461000,7/6/2024
Xiaomi 14T,15192000,7/6/2024
iPhone 12 Pro Max 128GB,23539000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),3694000,7/6/2024
Samsung Galaxy S23 8GB 128GB,13344000,7/6/2024
iPhone 13 Pro Max 128GB,19273000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,1988000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,26440000,7/6/2024
TECNO SPARK 20PRO+,4281000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,19286000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,13480000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,12248000,7/6/2024
Tecno Camon 30 12GB/256GB,6050000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,25377000,7/6/2024
TECNO POVA 5 8GB 128GB,4340000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),11365000,7/6/2024
TECNO SPARK 20 8GB 128GB,3269000,7/6/2024
Tecno Camon 30 8GB/256GB,5440000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,15453000,7/6/2024
Tecno Pova 6 (8GB/256GB),6797000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25845000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,13344000,7/6/2024
Samsung Galaxy S23 8GB 128GB,11827000,7/6/2024
iPhone 16 128GB,26148000,7/6/2024
iPhone 16 Pro Max 256GB,43565000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,23478000,7/6/2024
iPhone 16 Pro 128GB,25183000,7/6/2024
iPhone 15 Pro Max 256GB,26162000,7/6/2024
Samsung Galaxy Z Fold6,42711000,7/6/2024
iPhone 13 128GB,14181000,7/6/2024
iPhone 15 128GB,18808000,7/6/2024
iPhone 14 Pro Max 128GB,23852000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4185000,7/6/2024
iPhone 15 Plus 128GB,24409000,7/6/2024
iPhone 15 Pro 128GB,27633000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,27593000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8392000,7/6/2024
Samsung Galaxy Z Flip6,25851000,7/6/2024
Xiaomi 14T,15172000,7/6/2024
iPhone 12 Pro Max 128GB,22455000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),4475000,7/6/2024
Samsung Galaxy S23 8GB 128GB,14468000,7/6/2024
iPhone 13 Pro Max 128GB,19477000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,1673000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,25310000,7/6/2024
TECNO SPARK 20PRO+,4767000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,18469000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,12790000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,14312000,7/6/2024
Tecno Camon 30 12GB/256GB,5283000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,25368000,7/6/2024
TECNO POVA 5 8GB 128GB,4331000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),10901000,7/6/2024
TECNO SPARK 20 8GB 128GB,2692000,7/6/2024
Tecno Camon 30 8GB/256GB,5084000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,16077000,7/6/2024
Tecno Pova 6 (8GB/256GB),7115000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,28885000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,13247000,7/6/2024
Samsung Galaxy S23 8GB 128GB,17144000,7/6/2024
iPhone 16 128GB,22555000,7/6/2024
iPhone 16 Pro Max 256GB,44478000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,20469000,7/6/2024
iPhone 16 Pro 128GB,32665000,7/6/2024
iPhone 15 Pro Max 256GB,25673000,7/6/2024
Samsung Galaxy Z Fold6,55393000,7/6/2024
iPhone 13 128GB,12658000,7/6/2024
iPhone 15 128GB,24877000,7/6/2024
iPhone 14 Pro Max 128GB,19166000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4432000,7/6/2024
iPhone 15 Plus 128GB,21496000,7/6/2024
iPhone 15 Pro 128GB,24341000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,28054000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,7748000,7/6/2024
Samsung Galaxy Z Flip6,23668000,7/6/2024
Xiaomi 14T,15918000,7/6/2024
iPhone 12 Pro Max 128GB,23384000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),3903000,7/6/2024
Samsung Galaxy S23 8GB 128GB,13831000,7/6/2024
iPhone 13 Pro Max 128GB,24349000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,1878000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,28307000,7/6/2024
TECNO SPARK 20PRO+,4436000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,17804000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,10952000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,11763000,7/6/2024
Tecno Camon 30 12GB/256GB,5509000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,27286000,7/6/2024
TECNO POVA 5 8GB 128GB,4186000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),9843000,7/6/2024
TECNO SPARK 20 8GB 128GB,3036000,7/6/2024
Tecno Camon 30 8GB/256GB,5435000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,15421000,7/6/2024
Tecno Pova 6 (8GB/256GB),6060000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,24372000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,12828000,7/6/2024
Samsung Galaxy S23 8GB 128GB,11060000,7/6/2024
iPhone 16 128GB,26009000,7/6/2024
iPhone 16 Pro Max 256GB,35349000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,22115000,7/6/2024
iPhone 16 Pro 128GB,26294000,7/6/2024
iPhone 15 Pro Max 256GB,26555000,7/6/2024
Samsung Galaxy Z Fold6,38246000,7/6/2024
iPhone 13 128GB,13021000,7/6/2024
iPhone 15 128GB,22533000,7/6/2024
iPhone 14 Pro Max 128GB,29785000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4873000,7/6/2024
iPhone 15 Plus 128GB,24471000,7/6/2024
iPhone 15 Pro 128GB,21158000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,27468000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,9280000,7/6/2024
Samsung Galaxy Z Flip6,27783000,7/6/2024
Xiaomi 14T,13789000,7/6/2024
iPhone 12 Pro Max 128GB,23658000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),3785000,7/6/2024
Samsung Galaxy S23 8GB 128GB,13391000,7/6/2024
iPhone 13 Pro Max 128GB,25150000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,1703000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,21030000,7/6/2024
TECNO SPARK 20PRO+,4741000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,17038000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,9482000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,10697000,7/6/2024
Tecno Camon 30 12GB/256GB,5729000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,21031000,7/6/2024
TECNO POVA 5 8GB 128GB,3240000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),12048000,7/6/2024
TECNO SPARK 20 8GB 128GB,2503000,7/6/2024
Tecno Camon 30 8GB/256GB,5576000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,16899000,7/6/2024
Tecno Pova 6 (8GB/256GB),5008000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25298000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,15888000,7/6/2024
Samsung Galaxy S23 8GB 128GB,12901000,7/6/2024
iPhone 16 128GB,20548000,7/6/2024
iPhone 16 Pro Max 256GB,36073000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,28013000,7/6/2024
iPhone 16 Pro 128GB,28390000,7/6/2024
iPhone 15 Pro Max 256GB,24936000,7/6/2024
Samsung Galaxy Z Fold6,42924000,7/6/2024
iPhone 13 128GB,12369000,7/6/2024
iPhone 15 128GB,24012000,7/6/2024
iPhone 14 Pro Max 128GB,25703000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4494000,7/6/2024
iPhone 15 Plus 128GB,19787000,7/6/2024
iPhone 15 Pro 128GB,23365000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,28736000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8664000,7/6/2024
Samsung Galaxy Z Flip6,24505000,7/6/2024
Xiaomi 14T,15141000,7/6/2024
iPhone 12 Pro Max 128GB,20416000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),4733000,7/6/2024
Samsung Galaxy S23 8GB 128GB,10235000,7/6/2024
iPhone 13 Pro Max 128GB,21492000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,28397000,7/6/2024
TECNO SPARK 20PRO+,5243000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,1708000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,24327000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,9378000,7/6/2024
TECNO POVA 5 8GB 128GB,3202000,7/6/2024
Tecno Camon 30 12GB/256GB,5699000,7/6/2024
TECNO SPARK 20 8GB 128GB,2955000,7/6/2024
Tecno Camon 30 8GB/256GB,4748000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,16688000,7/6/2024
Tecno Pova 6 (8GB/256GB),6176000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,12417000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),10395000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,25854000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,15241000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,29646000,7/6/2024
Samsung Galaxy S23 8GB 128GB,11604000,7/6/2024
iPhone 16 128GB,22600000,7/6/2024
iPhone 16 Pro Max 256GB,33492000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,21814000,7/6/2024
iPhone 16 Pro 128GB,27062000,7/6/2024
iPhone 15 Pro Max 256GB,31424000,7/6/2024
Samsung Galaxy Z Fold6,38624000,7/6/2024
iPhone 13 128GB,13700000,7/6/2024
iPhone 15 128GB,19243000,7/6/2024
iPhone 14 Pro Max 128GB,26252000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4851000,7/6/2024
iPhone 15 Plus 128GB,20346000,7/6/2024
iPhone 15 Pro 128GB,24599000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,20797000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8407000,7/6/2024
Samsung Galaxy Z Flip6,28355000,7/6/2024
Xiaomi 14T,15012000,7/6/2024
iPhone 12 Pro Max 128GB,21019000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),3541000,7/6/2024
Samsung Galaxy S23 8GB 128GB,12564000,7/6/2024
iPhone 13 Pro Max 128GB,20083000,7/6/2024
TECNO SPARK Go 2024 4GB 64GB,2001000,7/6/2024
Samsung Galaxy S24 Plus 12GB 512GB,31223000,7/6/2024
TECNO SPARK 20PRO+,4672000,7/6/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,9777000,7/6/2024
Samsung Galaxy S24 Plus 12GB 256GB,18357000,7/6/2024
Tecno Camon 30 8GB/256GB,5594000,7/6/2024
Tecno Pova 6 (8GB/256GB),6609000,7/6/2024
Tecno Camon 30 12GB/256GB,7282000,7/6/2024
Samsung Galaxy S23 FE 8GB 256GB,13330000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,26533000,7/6/2024
Samsung Galaxy M55 (12GB 256GB),10724000,7/6/2024
TECNO POVA 5 8GB 128GB,3554000,7/6/2024
OPPO Find X5 Pro 12GB 256GB,17099000,7/6/2024
TECNO SPARK 20 8GB 128GB,2885000,7/6/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,14758000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,26145000,7/6/2024
Samsung Galaxy S23 8GB 128GB,14765000,7/6/2024
iPhone 16 128GB,25087000,7/6/2024
iPhone 16 Pro Max 256GB,36237000,7/6/2024
Samsung Galaxy S24 Ultra 12GB 256GB,26985000,7/6/2024
iPhone 16 Pro 128GB,23810000,7/6/2024
iPhone 15 Pro Max 256GB,26880000,7/6/2024
Samsung Galaxy Z Fold6,35391000,7/6/2024
iPhone 13 128GB,12764000,7/6/2024
iPhone 15 128GB,26011000,7/6/2024
iPhone 14 Pro Max 128GB,30195000,7/6/2024
Samsung Galaxy A15 LTE 8GB 128GB,4622000,7/6/2024
iPhone 15 Plus 128GB,23827000,7/6/2024
iPhone 15 Pro 128GB,21839000,7/6/2024
Samsung Galaxy S23 Ultra 12GB 512GB,28188000,7/6/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8636000,7/6/2024
Samsung Galaxy Z Flip6,24301000,7/6/2024
Xiaomi 14T,13840000,7/6/2024
iPhone 12 Pro Max 128GB,23858000,7/6/2024
Xiaomi Redmi Note 13 (6GB 128GB),5109000,7/6/2024
Samsung Galaxy S23 8GB 128GB,14372000,7/6/2024
iPhone 13 Pro Max 128GB,21153000,7/6/2024
TECNO SPARK 20PRO+,4794000,7/13/2024
TECNO SPARK Go 2024 4GB 64GB,1760000,7/13/2024
Samsung Galaxy S24 Plus 12GB 512GB,26357000,7/13/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,11225000,7/13/2024
Samsung Galaxy S24 Plus 12GB 256GB,20451000,7/13/2024
Tecno Camon 30 8GB/256GB,5421000,7/13/2024
Tecno Pova 6 (8GB/256GB),5146000,7/13/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,13656000,7/13/2024
OPPO Find X5 Pro 12GB 256GB,15929000,7/13/2024
TECNO SPARK 20 8GB 128GB,3177000,7/13/2024
TECNO POVA 5 8GB 128GB,3607000,7/13/2024
Samsung Galaxy M55 (12GB 256GB),10190000,7/13/2024
Samsung Galaxy S23 FE 8GB 256GB,12477000,7/13/2024
Tecno Camon 30 12GB/256GB,7434000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,21312000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,30288000,7/13/2024
Samsung Galaxy S23 8GB 128GB,12783000,7/13/2024
iPhone 16 128GB,25275000,7/13/2024
iPhone 16 Pro Max 256GB,42687000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,25007000,7/13/2024
iPhone 16 Pro 128GB,30079000,7/13/2024
iPhone 15 Pro Max 256GB,24736000,7/13/2024
Samsung Galaxy Z Fold6,48872000,7/13/2024
iPhone 13 128GB,13737000,7/13/2024
iPhone 15 128GB,20187000,7/13/2024
iPhone 14 Pro Max 128GB,25034000,7/13/2024
Samsung Galaxy A15 LTE 8GB 128GB,4447000,7/13/2024
iPhone 15 Plus 128GB,25129000,7/13/2024
iPhone 15 Pro 128GB,22180000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,28588000,7/13/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8270000,7/13/2024
Samsung Galaxy Z Flip6,30922000,7/13/2024
Xiaomi 14T,13695000,7/13/2024
iPhone 12 Pro Max 128GB,21509000,7/13/2024
Xiaomi Redmi Note 13 (6GB 128GB),5003000,7/13/2024
Samsung Galaxy S23 8GB 128GB,13455000,7/13/2024
iPhone 13 Pro Max 128GB,23275000,7/13/2024
TECNO SPARK 20PRO+,5062000,7/13/2024
TECNO SPARK Go 2024 4GB 64GB,2118000,7/13/2024
Samsung Galaxy S24 Plus 12GB 512GB,23734000,7/13/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,11370000,7/13/2024
Samsung Galaxy S24 Plus 12GB 256GB,16920000,7/13/2024
Tecno Camon 30 8GB/256GB,5781000,7/13/2024
Tecno Pova 6 (8GB/256GB),4928000,7/13/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,15209000,7/13/2024
OPPO Find X5 Pro 12GB 256GB,17796000,7/13/2024
TECNO SPARK 20 8GB 128GB,3259000,7/13/2024
TECNO POVA 5 8GB 128GB,3972000,7/13/2024
Samsung Galaxy M55 (12GB 256GB),10728000,7/13/2024
Samsung Galaxy S23 FE 8GB 256GB,13749000,7/13/2024
Tecno Camon 30 12GB/256GB,5132000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,24403000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,30050000,7/13/2024
Samsung Galaxy S23 8GB 128GB,10981000,7/13/2024
iPhone 16 128GB,23037000,7/13/2024
iPhone 16 Pro Max 256GB,36689000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,24217000,7/13/2024
iPhone 16 Pro 128GB,27068000,7/13/2024
iPhone 15 Pro Max 256GB,28516000,7/13/2024
Samsung Galaxy Z Fold6,34575000,7/13/2024
iPhone 13 128GB,12385000,7/13/2024
iPhone 15 128GB,18892000,7/13/2024
iPhone 14 Pro Max 128GB,24990000,7/13/2024
Samsung Galaxy A15 LTE 8GB 128GB,3719000,7/13/2024
iPhone 15 Plus 128GB,21438000,7/13/2024
iPhone 15 Pro 128GB,30759000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,29576000,7/13/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,7540000,7/13/2024
Samsung Galaxy Z Flip6,24380000,7/13/2024
Xiaomi 14T,15712000,7/13/2024
iPhone 12 Pro Max 128GB,23428000,7/13/2024
Xiaomi Redmi Note 13 (6GB 128GB),3822000,7/13/2024
Samsung Galaxy S23 8GB 128GB,13881000,7/13/2024
iPhone 13 Pro Max 128GB,18589000,7/13/2024
TECNO SPARK Go 2024 4GB 64GB,2038000,7/13/2024
Samsung Galaxy S24 Plus 12GB 512GB,26675000,7/13/2024
TECNO SPARK 20PRO+,4354000,7/13/2024
Samsung Galaxy S24 Plus 12GB 256GB,18968000,7/13/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,13974000,7/13/2024
Samsung Galaxy S23 FE 8GB 256GB,12032000,7/13/2024
Tecno Camon 30 12GB/256GB,5796000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,24896000,7/13/2024
TECNO POVA 5 8GB 128GB,4493000,7/13/2024
Samsung Galaxy M55 (12GB 256GB),11004000,7/13/2024
TECNO SPARK 20 8GB 128GB,3152000,7/13/2024
Tecno Camon 30 8GB/256GB,5503000,7/13/2024
OPPO Find X5 Pro 12GB 256GB,15806000,7/13/2024
Tecno Pova 6 (8GB/256GB),6495000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,27056000,7/13/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,12868000,7/13/2024
Samsung Galaxy S23 8GB 128GB,12342000,7/13/2024
iPhone 16 128GB,25494000,7/13/2024
iPhone 16 Pro Max 256GB,42681000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,24398000,7/13/2024
iPhone 16 Pro 128GB,25409000,7/13/2024
iPhone 15 Pro Max 256GB,27083000,7/13/2024
Samsung Galaxy Z Fold6,44154000,7/13/2024
iPhone 13 128GB,14289000,7/13/2024
iPhone 15 128GB,18227000,7/13/2024
iPhone 14 Pro Max 128GB,23699000,7/13/2024
Samsung Galaxy A15 LTE 8GB 128GB,4086000,7/13/2024
iPhone 15 Plus 128GB,24730000,7/13/2024
iPhone 15 Pro 128GB,26460000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,28295000,7/13/2024
Xiaomi POCO X6 Pro 5G 8GB 256GB,8082000,7/13/2024
Samsung Galaxy Z Flip6,26321000,7/13/2024
Xiaomi 14T,14732000,7/13/2024
iPhone 12 Pro Max 128GB,22482000,7/13/2024
Xiaomi Redmi Note 13 (6GB 128GB),4658000,7/13/2024
Samsung Galaxy S23 8GB 128GB,13834000,7/13/2024
iPhone 13 Pro Max 128GB,18563000,7/13/2024
TECNO SPARK Go 2024 4GB 64GB,1640000,7/13/2024
Samsung Galaxy S24 Plus 12GB 512GB,25584000,7/13/2024
TECNO SPARK 20PRO+,4892000,7/13/2024
Samsung Galaxy S24 Plus 12GB 256GB,19213000,7/13/2024
Samsung Galaxy S23 FE 5G 8GB 128GB,12232000,7/13/2024
Samsung Galaxy S23 FE 8GB 256GB,14401000,7/13/2024
Tecno Camon 30 12GB/256GB,5454000,7/13/2024
Samsung Galaxy S23 Ultra 12GB 512GB,26009000,7/13/2024
TECNO POVA 5 8GB 128GB,4391000,7/13/2024
Samsung Galaxy M55 (12GB 256GB),10603000,7/13/2024
TECNO SPARK 20 8GB 128GB,2792000,7/13/2024
Tecno Camon 30 8GB/256GB,4862000,7/13/2024
OPPO Find X5 Pro 12GB 256GB,16192000,7/13/2024
Tecno Pova 6 (8GB/256GB),7008000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,28282000,7/13/2024
OPPO Reno10 Pro+ 5G 12GB 256GB,13128000,7/13/2024
Samsung Galaxy S23 8GB 128GB,16393000,7/13/2024
iPhone 16 128GB,23570000,7/13/2024
iPhone 16 Pro Max 256GB,44836000,7/13/2024
Samsung Galaxy S24 Ultra 12GB 256GB,20956000,7/13/2024
iPhone 16 Pro 128GB,31393000,7/13/2024
